address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,15,"""Brampton Manor, Old Road, Chesterfield""",436373,371056,https://www.chesterfield.gov.uk/media/562063/15-brampton-manor-old-road-chesterfield.pdf,0.92,unknown ownership,,not permissioned,,,,,,6,,Parts of the site have potential for future residential develoment subject to consideration of the impact upon listed structures/buildings and scheduled ancient monuments.,19/12/2017,19/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,16,"""Brockwell Court (Former), Cheedale Avenue, Newbold, Chesterfield""",436639,372649,https://www.chesterfield.gov.uk/media/562066/16-brockwell-court-former-cheedale-avenue-newbold.pdf,0.72,owned by a public authority,,permissioned,,,,,,20,,"The site has been occupied by a permanent structure but the remains have not sufficiently blended into the landscape over the process of time. There is a possibility that the site may be required to meet unmet open space needs but there is no conclusive evidence to this effect, Whilst the nearby junior school is at capacity certain types of residential development would be possible without an increase in demand for school places. Furthermore the potential for expansion of the nearby schools is as yet undetermined. Provided biodiversity impacts can be mitigated the site would be appropriate for residential development.",19/12/2017,09/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,17,"""Catherine Street, Bank Street and Catherine Street Chesterfield""",437410,371120,https://www.chesterfield.gov.uk/media/562069/17-catherine-street-chesterfield.pdf,0.25,owned by a public authority,,permissioned,,,,,,12,,The site appropriate for residential development.  Constraints identified within the LAA are likely to be mitigable.,19/12/2017,09/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,18,"""Land at Duewell Court, Station Road, Barrow Hill""",441645,375438,https://www.chesterfield.gov.uk/media/562072/18-land-at-duewell-court-station-road-barrow-hill.pdf,0.69,owned by a public authority,,not permissioned,,,,,,20,,"Whilst no local centre is nearby (notwithstanding any centre developed within the Staveley Rother Corridor), the site is still appropriate for residential development being in regeneration priority area.  Identified constraints are likely to be mitigable.",19/12/2017,19/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,23,"""Heaton Court (Former), Meynell Close, Chesterfield""",436384,370834,https://www.chesterfield.gov.uk/media/562075/23-heaton-court-former-meynell-close-chesterfield.pdf,0.2,owned by a public authority,,permissioned,,,,,,10,,"The site is appropriate for residential development in terms of access to centres, services and facilities. Identified constraints are likely to be mitigable.",19/12/2017,09/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,32,"""Miller Avenue, Mastin Moor, Chesterfield""",445310,375861,https://www.chesterfield.gov.uk/media/562078/32-miller-avenue-mastin-moor.pdf,0.41,owned by a public authority,,not permissioned,,,,,,14,,The site is appropriate for residential development despite no local centre nearby and limited accessibility to services and facilities given that it is within a regeneration priority area. Identified constraints are likely to be mitigable.,19/12/2017,19/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,49,"""Land North-East of Sainsburys Roundabout, Rother Way, Chesterfield""",439149,373348,https://www.chesterfield.gov.uk/media/562081/49-land-north-east-of-sainsburys-roundabout-rother-way-chesterfield.pdf,1.6,not owned by a public authority,,permissioned,,,,,,45,,Development is under construction. 45 dwellings based on brownfield element.,19/12/2017,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,64,"""Boythorpe Works (Former), Goytside Road Chesterfield""",437038,370594,https://www.chesterfield.gov.uk/media/562084/64-boythorpe-works-former-goytside-road-chesterfield.pdf,5.71,not owned by a public authority,,pending decision,,,,,,135,,Application for full planning permission is pending consideration.,19/12/2017,19/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,68,"""Land At East Of A61 Known as Chesterfield Waterside, Brimington Road, Chesterfield""",438720,371965,https://www.chesterfield.gov.uk/media/562912/68-land-east-of-a61-known-as-chesterfield-waterside.pdf,19.22,not owned by a public authority,,permissioned,,,,,,1550,,Outline planning permission receieved. CHE/19/00116/REM  and CHE/19/00007/REM recently approved which covers 177 dwellings and the Basin Square area of the scheme.,19/12/2017,11/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,91,"""Ashbrook Centre (Former),  Cuttholme Road, Chesterfield""",436388,371780,https://www.chesterfield.gov.uk/media/562087/91-ashbrooke-centre-former-cuttholme-road-chesterfield.pdf,0.68,owned by a public authority,,not permissioned,,,,,,20,,The site has been occupied by a permanent structure but the remains have not sufficiently blended into the landscape over the process of time.  It is in a location accessible to a centre and with reasonable accessibility to services and facilities and it is likely that constraints can be mitigated.,19/12/2017,19/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,94,"""Allen & Orr Timber Yard""",438161,371424,https://www.chesterfield.gov.uk/media/824279/94-allen-orr-timber-yard-chesterfield.pdf,0.86,not owned by a public authority,,not permissioned,,,,,,39,,"Included within draft local plan. The site has no significant physical or environmental constraints and those identified, including access, highway network limitations, heritage impact, air pollution, land stability should be mitigable.",11/12/2018,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,108,"""Goldwell Rooms (Former) and 6 Ashgate Road, Chesterfield""",437502,371432,https://www.chesterfield.gov.uk/media/562093/108-goldwell-rooms-former-and-6-ashgate-road-chesterfield.pdf,0.62,owned by a public authority,,permissioned,,,,,,70,,"The site is appropriate for residential development in terms of access to centres, services and facilities. Identified constraints are likely to be mitigable.",19/12/2017,11/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,111,"""Ringwood Centre, Victoria Street, Brimington, Chesterfield""",440847,374330,https://www.chesterfield.gov.uk/media/562096/111-ringwood-centre-victoria-street-brimington.pdf,0.97,not owned by a public authority,,permissioned,,,,,,37,,Site has full planning permission and development is currently underway.,19/12/2017,19/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,125,"""292 Manor Road, Brimington, Chesterfield""",440772,371971,https://www.chesterfield.gov.uk/media/562099/125-292-manor-road-brimington-chesterfield.pdf,0.87,not owned by a public authority,,permissioned,,,,,,26,,Site has reserved matters permission.,19/12/2017,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,126,"""Inkersall Social Club, Inkersall Green, Inkersall""",442200,372862,https://www.chesterfield.gov.uk/media/562102/126-inkersall-social-club-inkersall-green-inkersall.pdf,0.53,unknown ownership,,not permissioned,,,,,,16,,The loss of the site to residential development has been accepted by the Council on the basis of alternative provision being within the same catchment as the Social Club. The site is appropriate for residential development and identified constriants are likely to be mitigable.,19/12/2017,19/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chesterfield,,128,"""North East Derbyshire District Council Offices (Former), Saltergate, Chesterfield""",437984,371380,https://www.chesterfield.gov.uk/media/562915/128-former-ne-derbyshire-district-council-offices-saltergate-chesterfield.pdf,0.65,not owned by a public authority,,not permissioned,,,,,,29,,"The site is appropriate for residential development, the loss of the offices on the site is policy compliant, there being no overriding planning reasons to protect the premises and land from other town centre uses. Identified constraints are likely to be mitigable. application awaiting decision (care units). Full application awaiting decision.",19/12/2017,10/12/2019,,,
