address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-022,York Barbican Paragon Street,460848,451211,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.96,not owned by a public authority,,permissioned,,,,187,,0,,13/02135/FULM,2017/12/21 00:00:00+00,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-013,Garage Court Site at Challoner Road,457993,449082,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.12,owned by a public authority,,permissioned,,,,8,,0,,14/01191/FUL,2017/12/21 00:00:00+00,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-014,1-12 Kensal Rise,460937,450731,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.15,not owned by a public authority,,permissioned,,,,6,,0,,14/01857/FUL,2017/12/21 00:00:00+00,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-025,"Hungate Development Site (Blocks D, F, G & H)",460784,451839,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,4.1,not owned by a public authority,,permissioned,,,,683,,0,,15/01709/OUTM,2017/12/21 00:00:00+00,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-003,Car Parking Area Holgate Road,459499,451253,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.03,not owned by a public authority,,permissioned,,,,6,,0,,15/02295/FUL,2017/12/21 00:00:00+00,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-009,26-30 Swinegate,460384,451954,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.06,not owned by a public authority,,permissioned,,,,8,,0,,16/01532/FUL,2017/12/21 00:00:00+00,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-001,Mack & Lawler Builders Ltd 2a Low Ousegate,460245,451681,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.02,not owned by a public authority,,permissioned,,,,8,,0,,16/02710/ORC,2017/12/21 00:00:00+00,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-024,The Cocoa Works Haxby Road,460535,453542,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,2.35,not owned by a public authority,,permissioned,,,,258,,0,,17/00284/FULM,2017/12/21 00:00:00+00,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-010,The Fleeting Arms 54 Gillygate,460219,452399,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.07,not owned by a public authority,,permissioned,,,,17,,0,,17/00580/FULM,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-017,Ryedale House 58-60 Piccadilly,460639,451481,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.24,not owned by a public authority,,permissioned,,,,73,,0,,16/02022/ORC,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-021,Hudson House Toft Green,459759,451619,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.55,not owned by a public authority,,permissioned,,,,127,,0,,17/00576/FULM,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-015,Coal Yard 11 Mansfield Street,460990,452131,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.16,not owned by a public authority,,permissioned,,,,32,,0,,15/01571/FULM,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-019,Land Registry James House James Street,461312,451565,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.48,not owned by a public authority,,permissioned,,,,60,,0,,17/00474/ORC,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-011,Buildmark House George cayley Drive,459205,454817,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,0.11,not owned by a public authority,,permissioned,,,,8,,0,,17/00732/FUL,,,,,
