address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,TIPNER WEST,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-001.pdf,6.56,,,Not permissioned,,,,650,,,,"""Part of City Deal""",30/07/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,TIPNER FIRING RANGE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-002.pdf,15.46,,,Not permissioned,,,,600,,,,"""Part of City Deal""",31/07/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,LAND OFF AND BETWEEN M275 SOUTH OF TIPNER LAKE INCLUDING GREYHOUND STADIUM TWYFORD AVENUE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-003.pdf,11.29,,,Permissioned,,,,600,,,,,01/08/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,PORT SOLENT HMS EXCELLENT,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-004.pdf,25.34,,,Not permissioned,,,,500,,,,"""The site has considerable contaminated land issues through industrial use of the land, landfill and land reclamation. Therefore, before any development can take place the council will need to be satisfied that an  appropriate scheme for remediation of the site is in place to deal with the historic land contamination.""",02/08/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,"CITY CENTRE IDENTIFIED PERMISSIONS (EUROPA HOUSE, HAVANT STREET)",,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-012.pdf,0.26,,,Permissioned,,,,200,,,,"""Subject to conditions""",05/08/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,TRAFALGAR WHARF,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-014.pdf,3.23,,,Pending decision,,,,160,,,,"""The site has considerable contaminated land issues. Therefore, before any development can take place the council will need to be satisfied that thorough investigation of the site has taken place and an appropriate scheme for remediation of the site is in place to deal with the historic land contamination.""",06/08/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,DRAYTON DAIRY,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-016.pdf,2.52,,,Permissioned,,,,100,,,,"""Resolution to grant permission subject to S106.""",07/08/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,QINETIQ - FRASER BATTERY,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-027.pdf,5.45,,,Not permissioned,,,,130,,,,,14/08/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,42-56 GKN AUTOPARTS LTD MIDDLE STREET,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-032.pdf,0.11,,,Permissioned,,,,60,,,,"""Subject to conditions""",17/08/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,QUEENS HOTEL,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-034.pdf,0.84,,,Permissioned,,,,30,,,,"""Subject to conditions""",19/08/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,THE ROYAL BEACH HOTEL (EAST WING)  ST HELENS PARADE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-045.pdf,0.11,,,Permissioned,,,,40,,,,,26/08/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,140-142 KINGSTON ROAD (BINGO HALL),,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-077.pdf,0.07,,,Pending decision,,,,10,,,,,19/09/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,GARAGES AT EXMOUTH ROAD,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-086.pdf,0.11,,,Not permissioned,,,,5,,,,,26/09/2016,18/12/2017,,,
