address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/mid-devon,Mid Devon,MDDC/BF001,"""Roundhill, Tiverton""",-3.498699,50.899945,,0.4,owned by a public authority,,not permissioned,,,,20,,,,A proposed site allocation in the Mid Devon Local Plan Review subject to 20 affordable dwellings.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/mid-devon,Mid Devon,MDDC/BF002,"""Land between Blundells School and River Lowman, Tiverton""",-3.470391,50.905965,,3.5,mixed ownership,,not permissioned,,,,50,,,,"Site previously allocated in the AIDPD (2011) and is currently part of a proposed allocation in the Local Plan Review for 200 dwellings with 28% affordable housing subject to approximately 8ha of GI, appropriate land shaping to raise areas for  development above flood zone 3, provision of a junction on Heathcoat Way and a safeguarded route road through the site, provision and enhancement of cycle and pedestrian links in the area. The site is comprised of brownfield and greenfield land although only the brownfield proportion is included in the BLR. Minimum dwelling figure based on the same density assumptions proposed for the LPR allocation as a whole.",2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/mid-devon,Mid Devon,MDDC/BF003,"""Newton Square, Bampton""",-3.486655,50.990841,,0.25,not owned by a public authority,,not permissioned,,,,5,,,,A proposed site allocation in the Mid Devon Local Plan Review subject to 5 dwellings.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/mid-devon,Mid Devon,MDDC/BF004,"""Phoenix Lane, Tiverton""",-3.486069,50.901574,,1.1,not owned by a public authority,,not permissioned,,,,60,,,,"A proposed site allocation in the Mid Devon Local Plan Review for 60 dwellings (28% affordable), 7,000 sq.m of mixed commercial floorspace.",2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/mid-devon,Mid Devon,MDDC/BF005,"""The Woods Group, Crediton""",-3.647994,50.786521,,0.17,not owned by a public authority,,not permissioned,,,,8,,,,A proposed site allocation in the Mid Devon Local Plan Review for 8 dwellings.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/mid-devon,Mid Devon,MDDC/BF006,"""Former Tiverton Parkway Hotel, Sampford Peverell""",-3.3732,50.920494,,0.45,not owned by a public authority,,not permissioned,,,,10,,,,A proposed site allocation in the Mid Devon Local Plan Review subject to 10  dwellings including 30% affordable.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/mid-devon,Mid Devon,MDDC/BF007,"""The Garage, Silverton""",-3.483059,50.811828,,0.11,not owned by a public authority,,not permissioned,,,,5,,,,A proposed site allocation in the Mid Devon Local Plan Review subject to 5 dwellings.,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/mid-devon,Mid Devon,MDDC/BF008,"""Former Stone Crushing Works, Scotts Business Park, Bampton""",-3.490878,50.984777,,3.41,not owned by a public authority,,permissioned,,,,13,,,,,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/mid-devon,Mid Devon,MDDC/BF009,"""East of Simla Cottage, Ashleigh Park""",-3.4794,50.987555,,0.45,not owned by a public authority,,permissioned,,,,4,,,,,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/mid-devon,Mid Devon,MDDC/BF010,"""47 Mill Street, Crediton, EX17 3AA""",-3.647031,50.787283,,0.07,not owned by a public authority,,permissioned,,,,9,,,,,2017-12-31,2017-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/mid-devon,Mid Devon,MDDC/BF011,"""Land and Buildings at NGR 302994 107178 (Former Cummings Nursery), Culm Lea, Cullompton""",-3.379148,50.856269,,2.78,not owned by a public authority,,permissioned,,,,10,,,,,2017-12-31,2017-12-31,,,
