address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0002,"Land south of Graylingwell Drive, Chichester, West Sussex",106604,486595,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30974,7.42,owned by a public authority,,permissioned,,,,,,,,"Demolition of existing hospital buildings and development of up to 160 new homes including retention and improvement of sports pitch/open space, new pavilion and children's play area; restoration of Martin's Farm house for residential use (included in 160 unit total); access arrangements and ancillary works and demolition of pavilion.",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0003,"St Wilfrids Hospice, Grosvenor Road, Donnington, West Sussex, PO19 8FP",103555,485696,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30975,0.68,not owned by a public authority,,permissioned,,,,,,,,"Originally included as 'Demolition of existing hospice and replacement with 21 no. residential dwellings'. Replaced in 2019 by application 'Demolition of existing hospice and erection of a 75-bed care home (within Class C2), parking, access, landscaping and other associated works'. Dwellings listed at 41 - equivalent to ratio of 1.8 in HDT.",31/12/2017,31/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0004,"Home Farm Hostel, Chichester Road, Selsey, West Sussex, PO20 9DX",95581,486046,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30976,0.14,not owned by a public authority,,permissioned,,,,,,,,Change of use of existing agricultural workers accommodation to 10 no. residential dwellings and associated works.,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0005,"Land west of Maddoxwood Cottage, Lavant Road, Chichester, PO19 5RD",107334,485613,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30977,0.5,not owned by a public authority,,permissioned,,,,,,,,Erection of 10 no. dwellings with the associated car parking and landscaping and retention of Maddoxwood House. Provision of a foot/cycle path.,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0007,"Brewhurst Mill, Brewhurst Lane, Loxwood, Billingshurst, West Sussex, RH14 0RJ",131072,504590,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30978,1.47,not owned by a public authority,,permissioned,,,,,,,,Residential conversion of part of Brewhurst Mill to dwelling.,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0008,"Co-operative Food, Malcolm Road, Tangmere, Chichester, West Sussex, PO20 2HS",106551,490414,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30979,0.27,not owned by a public authority,,permissioned,,,,,,,,"Change of use of upper floors from vacant (A4) to 3 no. residential apartments (C3) including installation of external stair, bin and cycle store and car parking spaces.",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0009,"Land at the Tannery, Westgate, Chichester, West Sussex, PO19 3HN",104739,485412,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30980,0.55,owned by a public authority,,not permissioned,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0010,"Metro House, Northgate, Chichester, West Sussex, PO19 3HN",105262,486075,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30981,0.2,not owned by a public authority,,not permissioned,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0011,"Land at Police Station, Kingsham Road, Chichester, PO19 8AD",104202,486173,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30982,0.69,owned by a public authority,,not permissioned,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0012,"Former Portfield Depot and UMA House, Oving, Chichester, West Sussex, PO19 7UW",105102,488029,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30983,2.15,not owned by a public authority,,permissioned,,,,,,,,"Outline application for the re-development of the site to provide student housing of up to 521 bedrooms with a supporting student hub building, associated amenities, parking and landscaping. Dwellings listed at 208 - equilvalent to ratio of 2.5 in HDT. Decision pending on application for 88 C3 dwellings on site.",31/12/2017,31/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0013,"Tangmere Academy, Bishops Road, Tangmere, West Sussex, PO20 2JB",106824,490680,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30984,1.21,owned by a public authority,,not permissioned,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0014,"98 Fishbourne Road, Fishbourne, West Sussex, PO19 3JL",104718,483823,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30985,0.33,not owned by a public authority,,permissioned,,,,,,,,"Replacement building providing six, two bedroom apartments, parking and associated works.",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,,BLR0015,"Clark's Yard, Billingshurst Road, Wisborough Green",125726,505401,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30986,0.6,not owned by a public authority,,not permissioned,,,,,,,,,31/12/2017,31/12/2017,,,
