address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/scilly,Council of the Isles of Scilly,SHLAA A7-a,"Former Carn Thomas Primary School now Council of the Isles of Scilly Children's Services, Telegraph Road, St Mary's Isles of Scilly TR21 0PT",90676.84,10668.58,http://www.scilly.gov.uk/sites/default/files/document/planning/SHLAA%20Methodology%20and%20Site%20Assessments%20FINAL%202017.pdf,0.2,not owned by a public authority,,not permissioned,,,,7,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/scilly,Council of the Isles of Scilly,SHLAA A7,"Former Carn Thomas Secondary School, Telegraph Road, St Mary's Isles of Scilly TR21 0PT",90676.84,10668.58,http://www.scilly.gov.uk/sites/default/files/document/planning/SHLAA%20Methodology%20and%20Site%20Assessments%20FINAL%202017.pdf,0.6,owned by a public authority,,not permissioned,,,,26,,,,,,,,,
