address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1005,"Station Gateway, Angel Drove, Ely",554215.5902,279497.9209,https://www.eastcambs.gov.uk/sites/default/files/BLR1005.jpg,11.36994318,not owned by a public authority,,not permissioned,,,,,,100,,"The site is allocated by the Local Plan for mixed-use development.  Allocated for mixed-use development, to include dwellings, employment, small-scale retail and potentially leisure.",12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1006,"Princess of Wales Hospital, Lynn Road, Ely CB6 1DN",554903.8471,281897.6672,https://www.eastcambs.gov.uk/sites/default/files/BLR1006.jpg,4.015620578,owned by a public authority,,not permissioned,,,,,,77,,"Development of the site to deliver a new healthcare facility, residential development and a residential care facility.",12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1101,"Scotsdale Garden Centre, Market Street, Fordham, CB7 5LQ",562419.7689,270513.5646,https://www.eastcambs.gov.uk/sites/default/files/BLR1101.jpg,8.629591922,not owned by a public authority,,permissioned,,,,,,150,,"150 residential dwellings, a 75-bed care home, a local shop and an ancillary medical consultation facility. Outline planning application includes 75-bed care home, shop and medical facility.",12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1102,"Fordham Technology Centre, 5 Station Road, Fordham, Ely, Cambridgeshire CB7 5LW",562593.6019,270185.5495,https://www.eastcambs.gov.uk/sites/default/files/BLR1102.jpg,0.258882095,not owned by a public authority,,permissioned,,,,,,9,,The site boundary includes an area of brownfield land which forms part of a larger site with planning permission for residential development for up to 27 dwellings.,12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1701,"Land Adacent, 12, Holt Fen, Little Thetford, Cambridgeshire, CB6 3BH",553418.8635,275919.8376,https://www.eastcambs.gov.uk/sites/default/files/BLR1701.jpg,0.258819843,not owned by a public authority,,permissioned,,,,,,4,,Erection of four dwellings and associated works,09/11/2018,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1801,"Station Road, Littleport, Ely CB6 1JL",557463.8792,287169.4277,https://www.eastcambs.gov.uk/sites/default/files/BLR1801.jpg,1.063172328,not owned by a public authority,,pending decision,,,,,,39,,"Residential development incorporating a new access, strategic landscaping & public open space.",12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1803,"Site To North And North West Of 50, Station Road, Littleport, ELY, CB6 1QF",557426.3362,287474.5318,https://www.eastcambs.gov.uk/sites/default/files/BLR1803.jpg,0.305409393,not owned by a public authority,,permissioned,,,,,,3,,"Demolition of existing structures and erection of 3 detached dwellings, with associated access and landscaping works",09/11/2018,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1802,"The Bingo Hall, Hempfield Road, Littleport, ELY, CB6 1NW",556707.6346,286698.1551,https://www.eastcambs.gov.uk/sites/default/files/BLR1802.jpg,0.159400021,not owned by a public authority,,permissioned,,,,,,9,,"Residential development of nine dwellings comprising 1no one bed flat, 4no two bed houses, 4no three bed houses, parking, access drive and associated site works",12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1826,"20, Victoria Street, Littleport, Cambridgeshire, CB6 1LX",557001.7875,286745.1078,https://www.eastcambs.gov.uk/sites/default/files/BLR1826%20-%2020%20Victoria%20Street%2C%20Littleport.pdf,0.0389,not owned by a public authority,,permissioned,,,,,,4,,,11/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR2301,"Land To Rear Of 7 & 7A Townsend, Soham, Cambridgeshire, CB7 5DB",559009.5176,274237.3525,https://www.eastcambs.gov.uk/sites/default/files/BLR2301.jpg,0.532616973,not owned by a public authority,,not permissioned,,,,,,17,,The submitted Local Plan identifies the site for housing development,12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR2302,"90 Paddock Street, Soham, Ely Cambridgeshire CB7 5JA",559517.8983,273059.236,https://www.eastcambs.gov.uk/sites/default/files/BLR2302.jpg,0.177021701,not owned by a public authority,,permissioned,,,,,,9,,Erection of 10 dwellings following the demolition of 90 Paddock Street. Creation of new vehicular access. Alterations and extensions to front boundary wall.,12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR2303,"Eastern Gateway,  East Fen Common, Soham, Ely CB7 5JJ",560308.9116,273432.7605,https://www.eastcambs.gov.uk/sites/default/files/BLR2303.jpg,1.333717722,not owned by a public authority,,not permissioned,,,,,,41,,"The site forms part of a larger strategic site, allocated by the Local Plan for mixed-use development. The site boundary includes only the area considered to be brownfield land.",12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR2304,"Station Rd, Soham, Ely CB7 5DZ",558764.4372,273382.2127,https://www.eastcambs.gov.uk/sites/default/files/BLR2304.jpg,4.108821316,not owned by a public authority,,not permissioned,,,,,,90,,The site is allocated by the Local Plan for mixed-use development.,12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR2305,Milbrook House 50 Lode Close Soham Ely Cambridgeshire CB7 5WN,559137.3334,272947.6887,https://www.eastcambs.gov.uk/sites/default/files/BLR2305%20-%2050%20Lode%20Close%2C%20Soham.pdf,,not owned by a public authority,,permissioned,,,,,,4,,,12/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR2501,Former Haulage Yard Newmarket Road Stretham Cambridgeshire,551624.0108,274275.0072,https://www.eastcambs.gov.uk/sites/default/files/BLR2501.jpg,,not owned by a public authority,,permissioned,,,,,,9,,"Proposed redevelopment of transport depot including construction of 4no. three bedroom, two storey and 5no. four bedroom, two storey dwellings and highway improvements",09/11/2018,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR2701,"Hillside Mill, Quarry Ln, Swaffham Bulbeck, Cambridge CB25 0LU",555920.9468,262416.486,https://www.eastcambs.gov.uk/sites/default/files/BLR2701.pdf,0.522230636,not owned by a public authority,,permissioned,,,,,,12,,Construction of 19 dwellings with associated parking and amenity space and retention of existing offices on site. Site boundary relates only to part of site considered brownfield.,12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR3101,"36, Chapel Lane, Wicken, ELY, CB7 5XZ",556940.9492,270973.2525,https://www.eastcambs.gov.uk/sites/default/files/BLR3101.jpg,0.476351148,not owned by a public authority,,permissioned,,,,,,7,,Demolition of existing outbuildings and construction of 5 No detached and 2 No semi-detached houses with associated access road.,12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR3301,"Kings of Witcham, The Slade, Ely, CB6 2LA",546316.2179,279827.8805,https://www.eastcambs.gov.uk/sites/default/files/BLR3301.jpg,0.409311497,not owned by a public authority,,permissioned,,,,,,8,,"Demolition of existing motor vehicle garage and construction of 6No four bed dwellings, 2No 3 bed dwellings, garaging, access road and associated works",12/12/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR0510,Stanford Park Weirs Drove Burwell Cambridge CB25 0BP,557875.2319,266547.1722,https://www.eastcambs.gov.uk/sites/default/files/BLR0510%20-%20Stanford%20Park%2C%20Weir%20Drove.%20Burwell.pdf,4.7069,not owned by a public authority,,permissioned,,,,,,91,,,05/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR2509,"Meadow Farm, Fieldside, Stretham, ELY, CB6 3LT",551051.649,274084.9161,https://www.eastcambs.gov.uk/sites/default/files/BLR2509%20-%20Meadow%20Farm%2C%20Fieldside%2C%20Stretham.pdf,0.9262,not owned by a public authority,,permissioned,,,,,,4,,,05/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR3420,"23, Sutton Road, Witchford, ELY, CB6 2HX",548897.0671,278850.2243,https://www.eastcambs.gov.uk/sites/default/files/BLR3420%20-%2023%20Sutton%20Road%2C%20Witchford.pdf,0.2735,not owned by a public authority,,permissioned,,,,,,1,,,06/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR3421,Land Adjacent 204  Main Street Witchford CB6 2HT,549184.2742,278847.1341,https://www.eastcambs.gov.uk/sites/default/files/BLR3421%20-%20Land%20at%20204%20Main%20Street%2C%20Witchford.pdf,0.2068,not owned by a public authority,,permissioned,,,,,,5,,,12/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1218,"14a, Station Road, Haddenham, ELY, CB6 3XD",546505.3656,275587.2931,https://www.eastcambs.gov.uk/sites/default/files/BRL1218%20-%2014A%20Station%20Road%2C%20Haddenham.pdf,0.5559,not owned by a public authority,,permissioned,,,,,,1,,,07/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR3209,"87, Stretham Road, Wilburton, ELY, CB6 3RY",549470.6864,274932.6904,https://www.eastcambs.gov.uk/sites/default/files/BLR3209%20-%2087%20Stretham%20Road%2C%20Wilburton.pdf,1.1509,not owned by a public authority,,permissioned,,,,,,1,,Prior approval granted in November 2016 for Change of use from agricultural to residential,12/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR0511,19 Toyse Lane Burwell Cambridge CB25 0DF,558964.5911,267766.1934,https://www.eastcambs.gov.uk/sites/default/files/BLR0511%20-%2019%20Toyse%20Lane%2C%20Burwell.pdf,0.2851,not owned by a public authority,,permissioned,,,,,,1,,,12/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1612,"Land North-East of Straight Furlong, Pymore, CB6 2EU",549815.7763,286693.5516,https://www.eastcambs.gov.uk/sites/default/files/BLR1612%20-%20Land%20North%20East%20of%20Straight%20Furlong.pdf,,not owned by a public authority,,not permissioned,,,,,,10,,Land allocated in adopted 2015 Local Plan,12/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1827,Field House 60 Ely Road Littleport Ely Cambridgeshire CB6 1HL,556221.4782,285643.5318,https://www.eastcambs.gov.uk/sites/default/files/BLR1827%20-%2060%20Ely%20Road%2C%20Littleport.pdf,0.6727,not owned by a public authority,,permissioned,,,,,,6,,,12/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR2402,Newmarket Equine Hospital Cambridge Road Newmarket Suffolk CB8 0FG,561228.1152,261005.6277,https://www.eastcambs.gov.uk/sites/default/files/BLR2402%20-%20Newmarket%20Equine%20Hospital%2C%20Stetchworth.pdf,0.373,not owned by a public authority,,permissioned,,,,,,1,,,12/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR0803,Vine Leigh Farm  33 Main Street Wardy Hill CB6 2DF,547115.9186,282008.6936,https://www.eastcambs.gov.uk/sites/default/files/BLR0803%20-%2033%20Main%20Street%20Coveney.pdf,0.4076,not owned by a public authority,,permissioned,,,,,,4,,,12/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR1904,15 Station Road Lode Cambridge CB25 9HB,553150.9214,262872.6102,https://www.eastcambs.gov.uk/sites/default/files/BLR1904%20-%2015%20Station%20Road%2C%20Lode.pdf,0.2501,not owned by a public authority,,permissioned,,,,,,1,,,12/11/2019,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-cambridgeshire,,BLR0103,28 High Street Ashley Newmarket Suffolk CB8 9DX,569663.4657,261425.2191,https://www.eastcambs.gov.uk/sites/default/files/BLR0103%20-%2028%20High%20Street%2C%20Ashley.pdf,0.8065,not owned by a public authority,,permissioned,,,,,,8,,,12/11/2019,,,,
